"q1-1";"q1-2";"q1-3";"omegaC1";"omegaC2";"omegaT1";"omegaT2";"alphaV";"rho1-4";"tau";"rho2";"theta";"epsA"
0,0625553558728425;0,441214439616023;0,173663538498653;-0,903035946577546;0,961502244767166;-0,322612053235175;0,206980166706178;0,0240915687823421;0,632437187128883;0,186706136626135;0,209300930202511;0,986549168391263;0,0249369324578949
0,195261943577202;0,801510684548683;0,170200742742319;-1,04475951468243;0,974092207083137;-0,331076585252968;0,168327081475879;0,00185129138456657;0,793791275297097;0,246940620949153;0,744646383310784;0,980958155213337;0,00269104337505272
0,130340103670186;0,534918337736529;0,168570872341062;-1,19620105747568;1,20355418813896;-0,351667961567015;0,00556928296458697;0,00565341686201705;0,766812211090178;0,143594046488846;0,623521542186009;0,967427830022003;0,0361773345616494
0,133374430327904;0,588551139403139;0,165378056710884;-0,940968936768543;1,38015076643836;-0,243472804415203;-0,165684838945914;0,0053796693113528;0,536990318603285;0,203841228220825;0,87880813646754;0,965133576177197;0,0233168339847869
0,114779644758271;0,814639024717316;0,170244934688913;-1,53617059745605;1,40518129872688;-0,361108490089753;0,123752483634622;0,005331480114045;0,381328151929036;0,195280554390822;0,766612499610537;0,99058128351256;0,0224100839416145
0,14167163621333;0,515876083382073;0,158634654790236;-1,06184920659014;1,21082619812112;-0,573551129137484;-0,0493975274113119;0,00465336018695993;0,886860732519458;0,169389355825284;0,803907011708132;0,99236900773749;0,0340276100147031
0,122104084151359;0,494482840848742;0,174464407404117;-0,87797134969856;1,03288795022395;-0,43984225785186;0,104953882223058;0,00617224933375274;0,740231285553127;0,144749469110072;0,75560860010261;0,99411938667031;0,0417192330141908
0,107310229998823;0,443626139689021;0,161241285454153;-1,00942482931014;1,09196402876327;-0,350515610946355;0,224666543669275;0,0109421647437694;0,816748290242783;0,192024671469363;0,307887820057771;0,952584968706716;0,013991615107427
0,0607970416176255;0,590780116250881;0,182800807122786;-0,945746279362171;1,20624036929937;-0,377702229149736;0,105186434243256;0,0179628146093827;0,435929666138269;0,201046534134268;0,250341816080727;0,993505355015441;0,0675395540578147
0,0930076109269825;0,58374670028529;0,184116564190474;-1,10266663765758;1,19899000242065;-0,364742026751389;0,190292998706181;0,0100733223473203;0,517868125351392;0,172719170521188;0,42387752647656;0,940175730493273;0,0407447678903347
0,11770657464226;0,569786728643018;0,163915624619569;-1,07397856165368;0,994408785139086;-0,254608049499341;0,25584331813247;0,00652791446023237;0,758978162472706;0,16264763562995;0,478415211486276;0,996170406478444;0,0340624701761376
